timestamp,06/09/2021 10:33,,,,,,,,,,,,,,,,,
site-id,SPENF,,,,,,,,,,,,,,,,,
site-name,Spen Farm,,,,,,,,,,,,,,,,,
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN,SWE_CRNS_1DAY,ALBEDO_DAILY_MEAN
parameter-name,COSMOS sensor VWC,Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day),Snow water equivalent (only given on snow days),Daily mean albedo value (swout/swin)
parameter-units,%,mm,gm-3,%,Deg Celsius,Deg Celsius,Deg Celsius,hPa,MJday-1,Deg Celsius,ms-1,mm,Deg Celsius,%,Deg Celsius,%,mm,Unitless
27/09/2018,24.1,0,9.4,73.1,15.2,9.5,20,1019,6.5,250.5,3.6,2.5,14.9,25,15,21.7,,0.19
28/09/2018,22.5,0,6,67.9,9.6,6,13.9,1025.8,4.1,318.8,1.9,1.7,12.9,24.7,13.1,21.4,,0.196
29/09/2018,23.3,0,6.5,71,9.8,4.5,15,1019.5,4.1,235.8,2.9,1.9,11.5,24.4,11.7,21.2,,0.198
30/09/2018,21.8,0.1,6.9,72.4,10.4,7,12.9,1012.3,1.6,271.4,3.4,1.5,11.6,24.2,11.7,21.1,,0.184
01/10/2018,21.2,1.6,6.1,70.5,8.8,4.2,12.5,1017.4,3.6,270,3,1.7,10.3,24,10.4,21,,0.189
02/10/2018,22.3,0,7.8,69.5,12.8,10.1,14.9,1011,2.6,282.8,5.7,2.2,11.7,23.8,11.8,21.2,,0.184
03/10/2018,20.2,0,8.6,74.8,13.2,10.2,16.2,1018.2,3.8,256.8,2.9,1.6,12.3,23.6,12.4,21.1,,0.179
04/10/2018,21.8,0,10,78,15,13.1,17.6,1014.2,4.8,211.8,3.1,1.6,14.2,23.5,14.3,21.1,,0.181
05/10/2018,22.1,7.4,8.5,89.2,10.2,6.7,14.4,1008.7,0.5,335,2.8,0.6,12.6,23.6,12.7,21,,0.159
06/10/2018,28.1,6.2,6.7,84.9,7.3,4.1,10.9,1009.6,2.6,332.4,2.8,1.3,10,30.1,10,27.1,,0.122
07/10/2018,28.3,0,6,73.1,8,2.6,11.6,1014.1,2.3,223.4,3.6,1.6,8.1,27.7,8.2,25,,0.131
08/10/2018,28,0.1,8.4,73.7,13.1,8.3,16.1,1009.4,3,210.7,4.5,1.8,10.5,26.8,10.6,24.2,,0.14
09/10/2018,26.6,0,7.8,64.6,14.3,11.1,18.1,1008,3.5,209.6,3.4,2.2,11.9,26.3,12,23.7,,0.185
10/10/2018,24.9,0,9.5,82.7,13.4,6.7,21.4,1006.3,3.6,127.3,2.6,1.5,12,25.9,12.2,23.2,,0.188
11/10/2018,23.3,0,10,81.2,14.6,10,19.4,995.7,2.7,160.7,3.9,1.7,12.9,25.7,13,23.1,,0.183
12/10/2018,25.9,1.5,10.9,80.6,15.7,10.2,19.3,995.9,0.2,168.2,7.7,1.5,13.1,25.4,13.2,22.8,,0.178
13/10/2018,29.4,9.6,12.5,77.4,19.1,15.5,22.2,996.4,2.2,182.8,7.6,2.3,15.6,29.6,15.8,26.6,,0.115
14/10/2018,29.6,13.2,8.2,86.6,10.2,6.1,17.3,1002.3,0.4,298.9,2.1,1,12.5,31.1,12.5,28,,0.135
15/10/2018,30.2,0.3,7.7,90.4,8.5,6,10.8,1008.7,1.7,357.9,1.9,0.7,10.3,30.3,10.3,27.3,,0.111
16/10/2018,31.2,0.1,9.5,86.1,12.6,9.4,16.2,1007.5,2.9,179.1,2.8,1,11.9,29.4,12,26.7,,0.112
17/10/2018,31,0,8.6,81.2,11.9,7.5,14.7,1013.3,1.4,266.5,2.3,1.1,11.9,28.2,11.9,25.5,,0.123
18/10/2018,28.3,0,6.1,77.5,7.4,3.1,12,1021.9,1.7,298,1.3,1.1,9.3,27.5,9.4,24.9,,0.137
19/10/2018,28.7,0,7,80.4,9,3.1,14.7,1019.6,3.2,204.6,2.1,1.3,8.8,27.1,8.9,24.5,,0.144
20/10/2018,29.4,0,8.5,77.4,12.8,9.5,17.6,1022.3,3,225.8,2.2,1.3,10.8,26.9,11,24.2,,0.147
21/10/2018,28.4,0,8.8,78.7,12.6,6.1,16.7,1020.8,2,266.1,2.6,1.2,11.9,26.7,11.9,24.1,,0.145
22/10/2018,27.5,0,6.1,69.4,9,4.4,12.6,1028.8,1.1,271.8,3.9,1.7,8.8,26.4,8.9,23.8,,0.172
23/10/2018,26.4,0.3,8.2,74.8,12.4,10.8,14.2,1020.6,2.1,275.2,8.1,2,10.4,26.2,10.5,23.5,,0.173
24/10/2018,24.9,0.1,8.1,76.9,11.7,9.5,13.8,1020.2,1.6,276.2,5.7,1.6,11.1,26,11.2,23.2,,0.182
25/10/2018,24.2,0,7.9,78.7,11.1,9.5,13.7,1012.9,1.7,270.1,4.3,1.3,10.2,25.8,10.3,23,,0.177
26/10/2018,24.4,0.2,5.6,70.3,7.4,4.4,10.1,1004.4,1,303.9,4.4,1.6,8.8,25.5,8.9,22.9,,0.177
27/10/2018,24.8,3,4.8,76.2,4,2.5,6.7,1010.4,-1,335.2,5.4,1,5.6,25.4,5.7,22.6,,0.126
28/10/2018,25.8,0.3,5.2,82,4.1,0.7,8.2,1016.2,0.6,343.9,3.1,0.9,5.1,25.4,5.3,22.8,,0.146
29/10/2018,26,2.4,4.8,84.4,2.4,-0.2,7.3,1004.2,1.8,342.5,2.2,0.9,4.1,26.1,4.3,23.9,,0.135
30/10/2018,26.2,1.2,5.7,85.4,4.8,0.7,7.9,992,0.8,314.3,3.7,0.7,4.7,26.8,4.8,24.5,,0.124
31/10/2018,25.1,0,5.5,79.2,5.3,0.6,9.7,998.6,1.2,162.5,2.9,0.9,4.6,26.9,4.8,24.4,,0.155
01/11/2018,25.3,0.7,6.1,80.8,6.6,3.6,9.5,999.6,-0.5,249.7,2.4,0.6,6.2,26.7,6.3,24.4,,0.12
02/11/2018,26.4,0,5.6,74.9,6.5,2.6,10.8,1014.8,0.2,252.3,3,0.9,4.9,26.8,5.1,24.3,,0.161
03/11/2018,25.8,0,7.1,73.6,10.3,7,12.8,1009.6,1.1,172.8,5.9,1.4,7.2,26.7,7.4,24.3,,0.137
04/11/2018,24.5,0.2,8.2,85.6,10.4,8,12.4,1001.8,1.1,157,4.5,0.8,9.2,26.5,9.3,24.3,,0.138
05/11/2018,25.7,0,8,93,8.6,6.7,10.7,998.6,0,125.8,2.1,0.3,8.5,26.4,8.6,24.2,,0.116
06/11/2018,24.2,0,9.1,92.9,10.7,9.2,12.4,991.2,0,142.4,4.2,0.3,9.5,26.4,9.6,24.1,,0.117
07/11/2018,26.3,10.3,8.6,86.9,10.7,8.2,13.2,988.5,0.3,158.9,5.6,0.8,10,29.1,10,26.4,,0.161
08/11/2018,28.2,0,7.1,83.6,8.4,5.4,11.3,1004,-1.2,163.8,4.2,0.7,8,31.2,8.1,27.9,,0.118
09/11/2018,28.8,2.3,7.5,89.7,8.1,6.5,10.2,994.9,0,142,5.7,0.6,7.8,30.1,7.9,27.3,,0.105
10/11/2018,29.2,0.2,7.8,86.6,9.4,6.4,11.6,984.1,0.2,159.7,4.2,0.7,8.4,32.2,8.5,28.9,,0.132
11/11/2018,28.9,0.9,7,88.4,7.3,4.3,11,989.2,-1.3,157.5,3,0.5,7,31.4,7.1,28.4,,0.12
12/11/2018,28.2,0.9,7.1,83.4,8.5,5.5,12.4,998.2,-0.5,170.1,4.6,0.8,6.9,31.8,7,28.6,,0.14
13/11/2018,29.7,0.3,6.9,76.1,9.6,7.8,12,1008.5,-0.2,210.5,4.2,1.1,7.4,31.6,7.5,28.5,,0.133
14/11/2018,31.1,1.8,7.9,81.5,10.5,6.1,13.7,1010.9,-0.3,170.8,4.4,0.9,8.6,31.9,8.7,28.8,,0.124
15/11/2018,31.5,0.1,7.5,90.1,8,3.1,12.2,1012.7,0.5,146,2.5,0.6,6.7,30.7,6.8,27.7,,0.15
16/11/2018,30.7,0.1,8.9,95.6,9.9,7,10.7,1019,0.4,126,2.6,0.1,9,30.5,9.2,27.7,,0.103
17/11/2018,30,0,7.2,89.6,7.5,3,10.7,1023.7,-0.2,74.2,1.9,0.5,8.1,30.4,8.2,27.6,,0.126
18/11/2018,29.8,0.1,6.3,91,5.2,2.4,10.6,1025.4,0.1,352.7,2,0.6,6,30,6.1,27.3,,0.141
19/11/2018,30.1,0.9,6.3,84.2,6.6,4.4,8.7,1019.6,0.4,37.1,3.1,0.7,6.2,30,6.3,27.2,,0.126
20/11/2018,33.3,14.6,5.9,87.1,5,4.3,5.7,1008.6,-0.1,46.9,3.5,0.6,5.5,34.7,5.5,32.3,,0.159
21/11/2018,33.3,5.4,5.3,89.2,3,-0.5,5,1007.3,-1.1,95.1,2.9,0.4,4.5,34.8,4.5,31.7,,0.132
22/11/2018,32.4,2.3,5.5,94.7,2.5,-1.1,5.1,1012.9,-0.2,357.5,1.6,0.2,3.1,34,3.2,30.7,,0.105
23/11/2018,31.6,0,6.1,95.6,4.1,1.6,5.3,1009.7,0.9,344.5,0.9,0.3,4.7,33.3,4.8,29.6,,0.103
24/11/2018,30.7,0.7,6.4,90.5,5.5,4.3,7.2,1007.8,0.7,352.7,2,0.4,5.2,32.5,5.3,28.6,,0.104
25/11/2018,33,3.2,6.1,92.8,4.6,3.1,5.9,1008.1,0.9,353.1,2.3,0.4,4.8,34.1,4.9,31,,0.111
26/11/2018,31.6,0.7,5.8,92,3.8,2.2,5.6,1009.9,0.4,331.2,2.3,0.5,4.4,34.2,4.5,30.6,,0.111
27/11/2018,33.3,8,5.8,94.1,3.4,-0.9,6.3,1005.9,0.3,146.9,3.6,0.4,3.5,33.9,3.6,30.5,,0.095
28/11/2018,34,4,8.1,86.1,10.1,4.9,14.4,993.7,0.2,170.6,6.3,0.7,6.9,35.2,7.1,32.2,,0.097
29/11/2018,33.5,3.4,7.5,79.6,10,8.5,13.5,987.6,-1.8,182.5,6.5,0.9,7.9,34.7,8,31.3,,0.177
30/11/2018,31.7,1.2,5.9,74.4,7.5,5.3,9.2,994.3,-1.4,219.2,5.5,1.2,6,33,6,29.2,,0.142
01/12/2018,32.7,5.4,7.2,91.2,7.2,3.5,10.1,992.6,-0.1,164.7,3.2,0.2,5.8,34.9,5.9,32.5,,0.106
02/12/2018,31.2,1.6,8.5,87.1,10.6,8.2,12.5,985,0.7,210.4,4,0.5,8.1,35.5,8.2,32.9,,0.129
03/12/2018,31,4.2,6.4,81.4,7,1.9,11.1,992.1,-2,280.1,3,0.7,7,34.9,7,32.1,,0.138
04/12/2018,31.1,0,5.1,90,2.4,0.9,4.6,1013,-2.4,204.1,1.4,0.2,3.1,33.7,3.2,30.4,,0.137
05/12/2018,34,14.2,6.4,96.7,4.4,1.2,7.3,1006,0.3,118.7,2.1,0.1,4.2,35.3,4.4,33.2,,0.104
06/12/2018,33.8,0.5,8.7,89.1,10.7,8.3,12.4,1001.6,1,214.5,3.6,0.3,7.6,34.9,7.8,32.3,,0.143
07/12/2018,32.5,5.6,6.9,76.8,8.9,6,12.8,989.7,-0.1,230.8,6.2,1.2,7.8,35.3,7.8,33,,0.143
08/12/2018,31.7,5.3,6.6,77.3,8.6,6.6,9.7,987.2,-0.3,259.9,6.9,1.2,6.8,35.7,6.8,33.7,,0.134
09/12/2018,31.5,1.2,5.7,76.7,6.3,3.3,8.4,1000.8,-1.9,289.1,3.9,0.9,5.5,35.1,5.6,32.2,,0.157
10/12/2018,30,0,5.5,84.7,4.3,2.7,6.7,1018.9,-1.5,269.7,1.7,0.3,3.7,33.7,3.9,30.4,,0.142
11/12/2018,31.5,0,5.5,95.5,2.6,0.9,3.9,1017.7,0.1,137.6,2.1,0.3,3.8,33.3,3.9,30.1,,0.129
12/12/2018,31.8,0,5.1,84.3,3.4,1.5,6,1015.3,-1.7,134.2,3.8,0.5,3.6,33,3.7,29.6,,0.139
13/12/2018,31.9,0,4.6,75,3.6,0.9,5.6,1013.8,-0.6,124.3,4.3,1,2.9,32.3,3,28.8,,0.16
14/12/2018,31.4,0,4.5,85.7,1.2,-0.4,3.9,1016.6,-1.8,147.5,1.9,0.3,1.9,31.8,2,28.5,,0.156
15/12/2018,32.8,10,4.4,83.2,1.1,0.2,6.9,1002.2,-0.6,142.7,7.5,0.7,1.2,33,1.3,30.4,,0.125
16/12/2018,32.8,4.6,5.8,85.5,5.1,3.1,7.2,996.4,-1,170.1,3.4,0.4,3.1,36.4,3.3,34.3,,0.15
17/12/2018,32.3,0.5,6.2,90,5.3,3.1,7.4,1005.9,0.7,184.7,2.6,0.5,3.4,35.9,3.6,33.8,,0.156
18/12/2018,33.4,4.5,7.2,88.1,7.8,5.9,9.9,997.5,-0.5,154.2,6.4,0.4,5.7,35.7,5.8,34,,0.223
19/12/2018,33.3,0.1,6.2,90.1,5.2,4,7.4,993.9,-1.3,169.9,2.9,0.3,4.4,35.8,4.5,33.4,,0.139
20/12/2018,33,0.8,6.3,87.4,5.8,3.5,8.1,993.9,-1.1,181.3,3.4,0.3,4.2,35.5,4.3,33.3,,0.146
21/12/2018,32.4,6.8,6.7,91,6.2,5.3,7.5,991.6,1,200.4,2.4,0.3,5.2,36.1,5.3,34.3,,0.121
22/12/2018,31.5,0.3,6.7,82.3,7.8,6,9.3,1004.6,-1.1,251.3,3.5,0.6,5.6,35,5.7,32.4,,0.144
23/12/2018,32.1,8.9,6.5,92,5.7,2.9,6.8,1011.8,0.6,240.6,1.9,0.4,5.3,36.2,5.4,34.2,,0.124
24/12/2018,31.1,0,5.1,86.2,2.9,-0.9,7,1025.4,-0.4,235.4,1.2,0.6,2.9,34.8,3,31.9,,0.159
25/12/2018,34,0.1,6.3,93.8,4.6,-1,8.7,1025.3,1.1,183.1,1.5,0.2,3.4,34.4,3.6,31.8,,0.109
26/12/2018,33.7,0,7.6,88.8,8.6,7.2,9.6,1021.4,-0.6,218.1,2.6,0.1,6.3,34.2,6.4,31.5,,0.114
27/12/2018,32.5,0,7.1,88.3,7.6,5.6,9.7,1018.7,-0.9,243,1.5,0.2,5.3,33.8,5.5,31,,0.137
28/12/2018,33.9,0,7.2,83.8,8.5,7.3,10.1,1021.6,-1,233.9,2.3,0.4,6.3,33.5,6.4,30.6,,0.137
29/12/2018,33.9,0.1,7.3,79.4,9.6,6.3,12,1021.6,-1.8,253.6,5,0.7,6.8,33.4,6.9,30.3,,0.138
30/12/2018,33.7,0.9,7.8,84.4,9.7,6.4,12,1025.7,-0.8,254.5,3.7,0.4,6.9,34.3,7.1,31.7,,0.132
31/12/2018,32.9,0,6.9,75.3,9.6,8.9,10.3,1025.8,-1,260.9,4.5,1,6.9,33.7,7,30.7,,0.133
01/01/2019,30.9,0,6,74.4,7.4,4.2,9.8,1028.8,-0.9,319.8,3.9,1,6.4,32.7,6.5,29.5,,0.153
02/01/2019,29.8,0,4.7,75.2,3.7,3,4.6,1037.5,-0.3,316.5,1.9,0.7,4.3,32.1,4.4,28.8,,0.133
03/01/2019,29.3,0,4.2,75.3,2,0.7,3.5,1036.9,-0.8,322.9,1.2,0.5,3.4,31.6,3.5,28.5,,0.128
04/01/2019,29.3,0,4.7,75.2,3.6,2.4,4.7,1034.6,-0.1,272.8,2.8,0.7,3.2,31.3,3.3,28.2,,0.119
05/01/2019,29.2,0,5.1,78.5,4.2,2.7,6.2,1030.9,-0.6,291.4,1.7,0.4,3.7,30.9,3.8,27.9,,0.119
06/01/2019,29.3,0,7,83,8.2,5.9,10.2,1028.7,0.7,280.3,3.5,0.5,5.5,30.7,5.7,27.6,,0.143
07/01/2019,29.8,0.2,7.1,79.7,9.1,7.8,11.9,1020.7,-1.5,250.2,5.6,0.8,6.8,30.5,6.9,27.7,,0.133
08/01/2019,27.3,0,5.1,70.4,5.8,3.5,7.6,1021,-2.8,303.8,5.2,1.1,4.4,30.6,4.5,28.1,,0.16
09/01/2019,28.6,0,4.6,77,3.1,1.2,4.2,1024.9,-1.7,320.9,3.6,0.7,2.8,30.3,2.9,27.9,,0.155
10/01/2019,29.4,0,5.6,79.5,5.4,1.1,8.5,1023.5,0.3,281.6,2.7,0.5,3.5,30.1,3.6,27.8,,0.126
11/01/2019,27.9,0,5.9,78.1,6.6,4.3,8.6,1022.8,-0.4,276.3,2.7,0.6,4.7,29.9,4.8,27.7,,0.131
12/01/2019,30.2,1,7.2,81.8,9,8.1,10.9,1011.5,-0.3,274.2,6.7,0.8,6.3,29.8,6.5,27.8,,0.116
13/01/2019,26.8,0.2,6.8,75.8,9.3,6.6,11.1,1003.3,-1,281.2,7.8,1.3,7.2,29.9,7.3,27.9,,0.13
14/01/2019,25.5,0,5.8,77.6,6.4,4.9,7.4,1011.9,-2,280.7,3.1,0.6,5.1,29.7,5.2,27.6,,0.139
15/01/2019,26.8,0,6.5,75.9,8.6,6.3,9.7,1006.9,-0.4,247.8,4.6,1,5.9,29.5,6.1,27.4,,0.14
16/01/2019,27.3,0.4,5.9,77,6.6,2.8,8.9,994.2,-1.8,246,4.4,0.8,5.7,29.3,5.7,27.3,,0.132
17/01/2019,25.8,0.6,3.7,66.9,1.9,0.3,3.9,1004.7,-1.9,304.2,4.6,1.1,2.1,29.2,2.2,27.2,,0.178
18/01/2019,27.5,2.8,4.1,84.6,0,-2.1,1.7,1007.8,-0.6,154.1,2.8,0.4,0.9,,1,,,0.165
19/01/2019,30.2,0.9,4.9,90.2,1.8,0.3,2.8,1003.7,0.4,130.1,2.7,0.3,1.9,32.5,2,32.2,,0.114
20/01/2019,31.4,0,5.4,89.6,3.2,2.2,5.7,1012.1,-0.1,230.3,1.4,0.2,3,32.5,3.1,30.8,,0.111
21/01/2019,31.3,0.8,5.2,85.8,3.4,1.1,5.3,1010.9,0.5,202.9,3.3,0.6,2.9,32.3,3,30.1,,0.129
22/01/2019,31,2.1,4.8,86.9,1.9,-1,4.3,992.2,0.9,247.7,2.6,0.6,2.4,35.4,2.5,33.3,,0.134
23/01/2019,31.2,0,3.9,82.1,-0.3,-2.2,3,996.5,3,279.6,2,1,0.8,,0.8,,,0.13
24/01/2019,33.4,0.4,4.8,89.5,1.5,-1,5.2,1003.7,1.4,207.8,1.2,0.6,0.6,,0.8,,,0.117
25/01/2019,34.2,1.6,7.2,85.4,8.3,1.7,11.1,1003.2,1.2,252,5.4,0.6,4.1,,4.4,33.5,,0.118
26/01/2019,30.3,0.8,6.8,81.3,8.2,6.2,9.9,989,-0.3,231.2,4.8,0.7,5.9,34.2,6.1,31.9,,0.112
27/01/2019,31.2,3.2,4.4,68.9,4.2,2.3,6,984.2,-0.2,306.5,7.3,1.6,3.7,35.1,3.8,32.6,,0.14
28/01/2019,29.8,0,3.6,65.2,1.9,0.1,4.3,998.3,-1.8,282.4,3.8,1,1.4,32.8,1.5,29.5,,0.152
29/01/2019,30.3,2.9,4.7,86.6,1.5,0,3,989.8,-0.3,207.1,3.4,0.5,1.2,,1.3,,,0.122
30/01/2019,31.6,0,4.1,85.6,-0.1,-1.9,2.3,987.9,1.3,267.8,2,0.7,0.8,,0.9,,,0.141
31/01/2019,32.6,0,3.5,94.5,-4,-5.9,-2.2,986.7,-0.7,40,1.7,0.3,0.3,,0.4,,,0.189
01/02/2019,31,1.3,4.4,93.1,-0.5,-3.3,1.3,988.5,0,343.2,3.3,0.3,0.2,,0.2,,0.73288,0.559
02/02/2019,34.5,0,3.9,78.5,0.5,-1.7,3.1,1002.9,-1.9,314.7,3.8,0.5,0.2,,0.3,,,0.304
03/02/2019,32.2,0.1,4.2,76.7,1.3,-3.6,5.5,1012.3,-0.2,198.4,3.2,0.7,0,,0.1,,,0.136
04/02/2019,33.1,1.7,5.7,77.8,6.2,1.9,8.9,1007.7,0.8,230,4.4,0.7,1.8,,2.3,,,0.132
05/02/2019,33.6,3.8,5.8,93.7,3.4,-0.8,7.3,1012.8,1.5,169,3.5,0.3,2.3,,2.5,32,,0.116
06/02/2019,32.1,0.8,6.1,83.7,6,3.5,8.7,1006.5,1.7,195.1,3.2,0.7,4.2,35.3,4.3,32.9,,0.125
07/02/2019,33.7,7.8,5.8,83,5.4,3.3,7.5,992.1,1.1,241.3,4.7,0.8,4.2,35.3,4.3,33.3,,0.128
08/02/2019,33.2,1.4,6.4,77.6,8.1,4.4,11.9,982.8,-0.6,193.1,7.6,1.1,5.1,35.2,5.2,33.2,,0.147
09/02/2019,33.4,4.6,5.4,71.7,6.7,3.5,9,984,-0.1,230.9,8.2,1.5,4.6,34.9,4.7,32.7,,0.144
10/02/2019,31.9,0.5,5.2,82.6,3.9,2.1,6.6,990,-0.4,274.1,2.8,0.6,3.4,33.7,3.5,31.2,,0.131
11/02/2019,31.4,0,5.1,78.4,4.5,2,8.1,1016.4,-0.2,266.8,2.1,0.5,3,33.4,3.2,30.9,,0.143
12/02/2019,33.1,0,6.4,84.2,6.6,2,10.7,1022.4,0.7,204.8,2.9,0.4,3.8,32.9,4,30.2,,0.126
13/02/2019,32.6,0,6.6,75.6,8.9,5.6,10.8,1022.3,1.6,212.7,3.9,1.1,6.4,32,6.6,29.5,,0.142
14/02/2019,30.1,0,5.8,79.1,6.4,1.7,12.3,1023,0.7,164.7,2.4,0.8,4.9,31.1,5.1,28.8,,0.15
15/02/2019,30.9,0,5.6,79.4,5.7,-0.3,14.8,1016.8,1.2,147.3,2.4,0.9,4.1,30.7,4.3,28.5,,0.151
16/02/2019,31.7,0,6.9,74.1,10,6.1,12.7,1011.4,2.7,189.8,4,1.3,6.2,30.3,6.4,28.3,,0.153
17/02/2019,29.5,0,6.8,77.6,9.1,5.5,13.3,1005,-0.7,171.8,5.2,1.1,6.7,29.8,6.8,27.9,,0.138
18/02/2019,28.6,0.1,6.1,73.7,8.1,6.3,10,1003.5,0.6,203.4,5.6,1.4,6.1,29.3,6.1,27.6,,0.141
19/02/2019,29,1,6.1,75.5,7.7,6.6,8.7,1007.4,1.3,225.7,3.9,1.1,6,29,6.1,27.3,,0.148
20/02/2019,31.6,2.3,7.1,79.4,9.3,6.8,11.3,1008.3,2.1,200.7,4.5,1.1,7.1,30.1,7.2,29,,0.118
21/02/2019,32.4,0,8.3,82.1,11.1,8.5,14.4,1016.5,1.9,231.1,2.6,0.8,8.6,31.2,8.7,29.5,,0.123
22/02/2019,30.2,0,7.2,84.5,8.6,4.1,15.2,1026.4,1.8,150.8,2.5,0.9,7.1,30.5,7.3,28.6,,0.134
23/02/2019,28.5,0,7.3,87.7,8.3,4,14,1025.8,2.6,154.7,3.8,0.8,7.3,30,7.4,28.3,,0.145
24/02/2019,29.1,0,7.1,92.2,6.8,2.6,11.5,1029.5,2.7,225.3,1.5,0.7,7.1,29.6,7.3,28,,0.148
25/02/2019,27.3,0.1,6.2,83.4,6.6,1.5,13.4,1029.4,3.7,155.6,1.4,0.9,7.1,29.6,7.3,27.9,,0.142
26/02/2019,28.7,0,5.8,69.8,8.2,2,15.9,1025.6,2.8,167.6,1.6,1.3,6.3,29.4,6.5,27.7,,0.154
27/02/2019,28.1,0,6.1,75.7,8,0.9,15.8,1016.9,2.6,257.9,1.9,1.3,6.3,29.2,6.4,27.5,,0.164
28/02/2019,27.8,0,6.3,91.4,5.1,2.5,7.7,1008.5,1.8,327.9,2.5,0.5,5.9,28.9,6.1,27.1,,0.147
01/03/2019,26.2,0,6.5,83.8,7.2,5.2,9.4,1010.2,1.3,219.8,1.9,0.6,6.9,28.6,6.9,26.9,,0.14
02/03/2019,27.1,0.3,6.9,77.5,9.3,6,12.4,997.7,2.6,198,5.2,1.5,7.5,28.5,7.6,26.8,,0.151
03/03/2019,26.3,4,5.9,73.1,7.7,4.5,10.6,984.1,-0.3,204.6,5.8,1.4,6.5,28.3,6.5,26.8,,0.149
04/03/2019,27,0.4,5.2,73.1,5.7,3.6,9.2,982.1,3.7,263.6,6.4,1.7,5.8,28.8,5.8,27.5,,0.158
05/03/2019,27.7,1.5,5.2,73,6.1,1.5,10.7,990.7,1.6,191.6,4.6,1.5,4.9,28.8,5,27.2,,0.145
06/03/2019,31.4,15.4,7.8,87.9,9,6.5,11.5,978.2,2.2,169.4,5.2,0.7,7.3,36.1,7.5,34.4,,0.116
07/03/2019,33.1,4.3,5.8,79,6.1,4.4,8.1,980.3,0.5,259.5,5.4,1.1,6.2,36.6,6.2,34.5,,0.127
08/03/2019,34.1,0.7,5.3,76.2,5.2,1.2,8.2,999,0.8,230.9,4.6,1.1,4.5,35.4,4.6,32.7,,0.12
09/03/2019,30.7,3.2,5.2,69.3,6.6,4.5,8.5,1000,4.4,256.2,6.6,1.9,5.4,35.4,5.5,32.9,,0.134
10/03/2019,30.9,5.3,5,80.8,3.7,2.6,5.8,999.2,3.4,239.6,4.4,1.1,4.6,35.9,4.6,33.8,,0.13
11/03/2019,29.2,0.9,4.9,69.4,5.5,2.2,7.9,1011,5.5,256.2,6,1.8,4.5,34.7,4.6,31.8,,0.138
12/03/2019,31.8,3.7,5.6,75.5,6.4,4.1,9.1,990.9,1.7,231.9,7.4,1.5,5.5,35.5,5.6,33.4,,0.128
13/03/2019,32.1,2.3,5.9,72.1,7.8,6.1,10.3,993.5,6.9,269.9,9.3,2.2,6.1,35.3,6.3,32.7,,0.138
14/03/2019,31,3.2,6.2,72.8,8.5,6.8,10.1,992.9,7.8,261.4,7.4,2.2,7.1,34.5,7.3,32,,0.137
15/03/2019,27.5,0.2,6,70.3,8.5,5.4,11.4,994.9,5.5,257.6,7.1,2.1,7.1,32.6,7.2,29.8,,0.155
16/03/2019,32.8,14.3,6.9,83.1,7.8,4.5,11.7,986.8,2.5,212,7,1.2,7,35.8,7.1,34.5,,0.124
17/03/2019,32.9,0,5,71.3,5.4,3.4,8.2,995.2,5.4,276,5.6,1.9,5.5,35.2,5.6,32.4,,0.138
18/03/2019,32.2,0.3,5.7,76.2,6.4,2.3,9.3,1012.2,4.9,264.5,2.6,1.3,5.8,32.8,6,29.8,,0.141
19/03/2019,33.7,0.1,7.3,82.3,9.2,5.7,12.2,1018.4,4.3,234.4,2.6,1.1,7.7,32,7.9,29.3,,0.127
20/03/2019,30.3,0,8.5,76.9,12.7,9.7,17.7,1022.5,8.1,263.7,2.5,1.8,10.4,31.4,10.6,28.9,,0.152
21/03/2019,30,0,7.9,78.1,11.3,8.9,13.6,1024.4,5.7,248.9,2.8,1.5,10.6,30.9,10.7,28.4,,0.167
22/03/2019,28.3,0,7.3,73.2,11.1,8.4,12.5,1018.6,2.6,220.7,4.4,1.6,9.9,30.3,10,28,,0.171
23/03/2019,27.2,0,5.1,65.4,7.4,5.2,10.5,1025.5,5.1,274.5,2.6,1.8,8.9,29.8,8.9,27.5,,0.186
24/03/2019,27.4,0,5.2,70.7,6.5,2.2,9.6,1022.1,4.2,268,4.6,1.8,7.6,29.4,7.7,27.2,,0.194
25/03/2019,25,0,4.8,61.3,7.3,4,11.2,1025.4,6.2,308.6,3.7,2.1,8,29.1,8.2,26.9,,0.198
